trip_id,route_id,service_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,wheelchair_accessible,bikes_allowed
TB1-TB3-5-9-36742201930,TB1,36742201930,Ж.К. ХАДЖИ ДИМИТЪР,,,TB1536742201930,TB3,0,0
TB1-TB3-5-5-36742201930,TB1,36742201930,Ж.К. ХАДЖИ ДИМИТЪР,,,TB1536742201930,TB3,0,0
TB1-TB3-2-15-36742201930,TB1,36742201930,Ж.К. ХАДЖИ ДИМИТЪР,,,TB1236742201930,TB3,0,0
TB1-TB28-6-2-9164007201,TB1,9164007201,Ж.К. ДРУЖБА-2,,,TB169164007201,TB28,0,0
TB1-TB2-3-15-9164007201,TB1,9164007201,Ж.К. ДРУЖБА-2,,,TB139164007201,TB2,0,0
TB1-TB3-5-15-36742201930,TB1,36742201930,Ж.К. ХАДЖИ ДИМИТЪР,,,TB1536742201930,TB3,0,0
TB1-TB2-6-16-9164007201,TB1,9164007201,Ж.К. ДРУЖБА-2,,,TB169164007201,TB2,0,0
TB1-TB3-7-18-9164007201,TB1,9164007201,Ж.К. ХАДЖИ ДИМИТЪР,,,TB179164007201,TB3,0,0
TB1-TB3-1-7-9164007201,TB1,9164007201,Ж.К. ХАДЖИ ДИМИТЪР,,,TB119164007201,TB3,0,0
TB1-TB2-5-9-9164007201,TB1,9164007201,Ж.К. ДРУЖБА-2,,,TB159164007201,TB2,0,0
TB1-TB3-5-21-36742201930,TB1,36742201930,Ж.К. ХАДЖИ ДИМИТЪР,,,TB1536742201930,TB3,0,0
TB1-TB3-2-13-36742201930,TB1,36742201930,Ж.К. ХАДЖИ ДИМИТЪР,,,TB1236742201930,TB3,0,0
TB1-TB58-5-20-9164007201,TB1,9164007201,БУЛ. ХРИСТОФОР КОЛУМБ,,,TB159164007201,TB58,0,0
TB1-TB2-6-14-9164007201,TB1,9164007201,Ж.К. ДРУЖБА-2,,,TB169164007201,TB2,0,0
TB1-TB3-5-6-9164007201,TB1,9164007201,Ж.К. ХАДЖИ ДИМИТЪР,,,TB159164007201,TB3,0,0
TB1-TB2-5-19-9164007201,TB1,9164007201,Ж.К. ДРУЖБА-2,,,TB159164007201,TB2,0,0
TB1-TB58-4-21-9164007201,TB1,9164007201,БУЛ. ХРИСТОФОР КОЛУМБ,,,TB149164007201,TB58,0,0
TB1-TB2-3-17-36742201930,TB1,36742201930,Ж.К. ДРУЖБА-2,,,TB1336742201930,TB2,0,0
TB1-TB3-1-5-36742201930,TB1,36742201930,Ж.К. ХАДЖИ ДИМИТЪР,,,TB1136742201930,TB3,0,0
TB1-TB2-2-4-36742201930,TB1,36742201930,Ж.К. ДРУЖБА-2,,,TB1236742201930,TB2,0,0
TB1-TB2-6-10-9164007201,TB1,9164007201,Ж.К. ДРУЖБА-2,,,TB169164007201,TB2,0,0
TB1-TB3-3-12-9164007201,TB1,9164007201,Ж.К. ХАДЖИ ДИМИТЪР,,,TB139164007201,TB3,0,0
TB1-TB58-3-20-9164007201,TB1,9164007201,БУЛ. ХРИСТОФОР КОЛУМБ,,,TB139164007201,TB58,0,0
TB1-TB3-2-3-36742201930,TB1,36742201930,Ж.К. ХАДЖИ ДИМИТЪР,,,TB1236742201930,TB3,0,0
TB1-TB2-3-19-9164007201,TB1,9164007201,Ж.К. ДРУЖБА-2,,,TB139164007201,TB2,0,0
TB1-TB3-4-19-9164007201,TB1,9164007201,Ж.К. ХАДЖИ ДИМИТЪР,,,TB149164007201,TB3,0,0
TB1-TB2-1-8-9164007201,TB1,9164007201,Ж.К. ДРУЖБА-2,,,TB119164007201,TB2,0,0
TB1-TB3-4-17-36742201930,TB1,36742201930,Ж.К. ХАДЖИ ДИМИТЪР,,,TB1436742201930,TB3,0,0
TB1-TB2-4-6-36742201930,TB1,36742201930,Ж.К. ДРУЖБА-2,,,TB1436742201930,TB2,0,0
TB1-TB2-1-10-9164007201,TB1,9164007201,Ж.К. ДРУЖБА-2,,,TB119164007201,TB2,0,0
TB1-TB2-3-9-9164007201,TB1,9164007201,Ж.К. ДРУЖБА-2,,,TB139164007201,TB2,0,0
TB1-TB3-4-9-9164007201,TB1,9164007201,Ж.К. ХАДЖИ ДИМИТЪР,,,TB149164007201,TB3,0,0
TB1-TB2-5-3-9164007201,TB1,9164007201,Ж.К. ДРУЖБА-2,,,TB159164007201,TB2,0,0
TB1-TB2-7-9-9164007201,TB1,9164007201,Ж.К. ДРУЖБА-2,,,TB179164007201,TB2,0,0
TM34-TM125-3-25-39355177591,TM34,39355177591,ПЛ. ЖУРНАЛИСТ,,,TM34339355177591,TM125,0,0
TM34-TM125-2-19-39355177591,TM34,39355177591,ПЛ. ЖУРНАЛИСТ,,,TM34239355177591,TM125,0,0
TM34-TM125-3-19-39355177591,TM34,39355177591,ПЛ. ЖУРНАЛИСТ,,,TM34339355177591,TM125,0,0
TB1-TB2-7-15-9164007201,TB1,9164007201,Ж.К. ДРУЖБА-2,,,TB179164007201,TB2,0,0
TB1-TB3-2-5-9164007201,TB1,9164007201,Ж.К. ХАДЖИ ДИМИТЪР,,,TB129164007201,TB3,0,0
TM34-TM125-4-31-39355177591,TM34,39355177591,ПЛ. ЖУРНАЛИСТ,,,TM34439355177591,TM125,0,0
TB1-TB2-6-20-9164007201,TB1,9164007201,Ж.К. ДРУЖБА-2,,,TB169164007201,TB2,0,0
TB1-TB2-1-4-9164007201,TB1,9164007201,Ж.К. ДРУЖБА-2,,,TB119164007201,TB2,0,0
TB1-TB3-2-17-9164007201,TB1,9164007201,Ж.К. ХАДЖИ ДИМИТЪР,,,TB129164007201,TB3,0,0
TB1-TB2-4-20-9164007201,TB1,9164007201,Ж.К. ДРУЖБА-2,,,TB149164007201,TB2,0,0
TM34-TM124-3-12-39355177591,TM34,39355177591,КВ. ОРЛАНДОВЦИ,,,TM34339355177591,TM124,0,0
TM34-TM124-3-28-39355177591,TM34,39355177591,КВ. ОРЛАНДОВЦИ,,,TM34339355177591,TM124,0,0
TM34-TM124-4-16-39355177591,TM34,39355177591,КВ. ОРЛАНДОВЦИ,,,TM34439355177591,TM124,0,0
A200-A3907-1-3-15996494161,A200,15996494161,Ж.К. МЛАДОСТ-2,,,A200115996494161,A3907,0,0
TB1-TB2-4-18-9164007201,TB1,9164007201,Ж.К. ДРУЖБА-2,,,TB149164007201,TB2,0,0
TM34-TM125-7-27-39355177591,TM34,39355177591,ПЛ. ЖУРНАЛИСТ,,,TM34739355177591,TM125,0,0
A200-A3908-3-16-15996494161,A200,15996494161,СЕЛО БИСТРИЦА,,,A200315996494161,A3908,0,0
A200-A3907-3-21-15996494161,A200,15996494161,Ж.К. МЛАДОСТ-2,,,A200315996494161,A3907,0,0
TM34-TM125-1-13-39355177591,TM34,39355177591,ПЛ. ЖУРНАЛИСТ,,,TM34139355177591,TM125,0,0
TM34-TM125-2-31-39355177591,TM34,39355177591,ПЛ. ЖУРНАЛИСТ,,,TM34239355177591,TM125,0,0
A200-A3908-2-26-15996494161,A200,15996494161,СЕЛО БИСТРИЦА,,,A200215996494161,A3908,0,0
TB1-TB2-7-7-9164007201,TB1,9164007201,Ж.К. ДРУЖБА-2,,,TB179164007201,TB2,0,0
A200-A3907-4-5-15996494161,A200,15996494161,Ж.К. МЛАДОСТ-2,,,A200415996494161,A3907,0,0
TM34-TM125-3-29-39355177591,TM34,39355177591,ПЛ. ЖУРНАЛИСТ,,,TM34339355177591,TM125,0,0
TM34-TM125-2-21-39355177591,TM34,39355177591,ПЛ. ЖУРНАЛИСТ,,,TM34239355177591,TM125,0,0
A200-A3908-4-10-15996494161,A200,15996494161,СЕЛО БИСТРИЦА,,,A200415996494161,A3908,0,0
TB1-TB58-7-20-9164007201,TB1,9164007201,БУЛ. ХРИСТОФОР КОЛУМБ,,,TB179164007201,TB58,0,0
A200-A3907-1-19-15996494161,A200,15996494161,Ж.К. МЛАДОСТ-2,,,A200115996494161,A3907,0,0
TM34-TM125-5-18-39355177591,TM34,39355177591,ПЛ. ЖУРНАЛИСТ,,,TM34539355177591,TM125,0,0
A200-A3908-2-8-15996494161,A200,15996494161,СЕЛО БИСТРИЦА,,,A200215996494161,A3908,0,0
A200-A3907-4-23-15996494161,A200,15996494161,Ж.К. МЛАДОСТ-2,,,A200415996494161,A3907,0,0
A200-A3908-4-14-15996494161,A200,15996494161,СЕЛО БИСТРИЦА,,,A200415996494161,A3908,0,0
A200-A3907-2-17-15996494161,A200,15996494161,Ж.К. МЛАДОСТ-2,,,A200215996494161,A3907,0,0
TM34-TM125-4-21-39355177591,TM34,39355177591,ПЛ. ЖУРНАЛИСТ,,,TM34439355177591,TM125,0,0
TM34-TM125-5-10-39355177591,TM34,39355177591,ПЛ. ЖУРНАЛИСТ,,,TM34539355177591,TM125,0,0
A200-A3908-3-14-15996494161,A200,15996494161,СЕЛО БИСТРИЦА,,,A200315996494161,A3908,0,0
TM34-TM125-4-33-39355177591,TM34,39355177591,ПЛ. ЖУРНАЛИСТ,,,TM34439355177591,TM125,0,0
TM34-TM125-3-11-39355177591,TM34,39355177591,ПЛ. ЖУРНАЛИСТ,,,TM34339355177591,TM125,0,0
TM34-TM125-4-29-39355177591,TM34,39355177591,ПЛ. ЖУРНАЛИСТ,,,TM34439355177591,TM125,0,0
TB1-TB2-1-14-9164007201,TB1,9164007201,Ж.К. ДРУЖБА-2,,,TB119164007201,TB2,0,0
TB1-TB3-4-11-9164007201,TB1,9164007201,Ж.К. ХАДЖИ ДИМИТЪР,,,TB149164007201,TB3,0,0
TB1-TB2-5-15-9164007201,TB1,9164007201,Ж.К. ДРУЖБА-2,,,TB159164007201,TB2,0,0
TB1-TB2-4-8-9164007201,TB1,9164007201,Ж.К. ДРУЖБА-2,,,TB149164007201,TB2,0,0
TB1-TB3-6-17-9164007201,TB1,9164007201,Ж.К. ХАДЖИ ДИМИТЪР,,,TB169164007201,TB3,0,0
TB1-TB2-2-14-9164007201,TB1,9164007201,Ж.К. ДРУЖБА-2,,,TB129164007201,TB2,0,0
TB1-TB3-6-9-9164007201,TB1,9164007201,Ж.К. ХАДЖИ ДИМИТЪР,,,TB169164007201,TB3,0,0
TB1-TB3-7-10-9164007201,TB1,9164007201,Ж.К. ХАДЖИ ДИМИТЪР,,,TB179164007201,TB3,0,0
TB1-TB2-1-20-9164007201,TB1,9164007201,Ж.К. ДРУЖБА-2,,,TB119164007201,TB2,0,0
TB1-TB2-5-5-9164007201,TB1,9164007201,Ж.К. ДРУЖБА-2,,,TB159164007201,TB2,0,0
TB1-TB3-7-12-9164007201,TB1,9164007201,Ж.К. ХАДЖИ ДИМИТЪР,,,TB179164007201,TB3,0,0
TB1-TB2-3-11-9164007201,TB1,9164007201,Ж.К. ДРУЖБА-2,,,TB139164007201,TB2,0,0
TB1-TB3-5-10-9164007201,TB1,9164007201,Ж.К. ХАДЖИ ДИМИТЪР,,,TB159164007201,TB3,0,0
TB1-TB2-3-13-9164007201,TB1,9164007201,Ж.К. ДРУЖБА-2,,,TB139164007201,TB2,0,0
TB1-TB2-6-18-9164007201,TB1,9164007201,Ж.К. ДРУЖБА-2,,,TB169164007201,TB2,0,0
TB1-TB2-3-7-9164007201,TB1,9164007201,Ж.К. ДРУЖБА-2,,,TB139164007201,TB2,0,0
TB1-TB2-3-3-9164007201,TB1,9164007201,Ж.К. ДРУЖБА-2,,,TB139164007201,TB2,0,0
TB1-TB2-3-17-9164007201,TB1,9164007201,Ж.К. ДРУЖБА-2,,,TB139164007201,TB2,0,0
TB1-TB3-5-16-9164007201,TB1,9164007201,Ж.К. ХАДЖИ ДИМИТЪР,,,TB159164007201,TB3,0,0
TM34-TM124-7-8-39355177591,TM34,39355177591,КВ. ОРЛАНДОВЦИ,,,TM34739355177591,TM124,0,0
TM34-TM124-3-32-39355177591,TM34,39355177591,КВ. ОРЛАНДОВЦИ,,,TM34339355177591,TM124,0,0
TM34-TM124-3-6-39355177591,TM34,39355177591,КВ. ОРЛАНДОВЦИ,,,TM34339355177591,TM124,0,0
TM34-TM1559-4-35-39355177591,TM34,39355177591,ПЛ. СВ. НЕДЕЛЯ,,,TM34439355177591,TM1559,0,0
TM28-TM251-2-19-25727419830,TM28,25727419830,Гара Захарна фабрика,,,TM28225727419830,TM251,0,0
TM28-TM251-1-20-25727419830,TM28,25727419830,Гара Захарна фабрика,,,TM28125727419830,TM251,0,0
TM28-TM251-1-4-25727419830,TM28,25727419830,Гара Захарна фабрика,,,TM28125727419830,TM251,0,0
TM28-TM1502-4-26-25727419830,TM28,25727419830,УЛ. ДИМИТЪР ПЕТКОВ,,,TM28425727419830,TM1502,0,0
TM28-TM251-3-10-25727419830,TM28,25727419830,Гара Захарна фабрика,,,TM28325727419830,TM251,0,0
TM28-TM251-1-22-25727419830,TM28,25727419830,Гара Захарна фабрика,,,TM28125727419830,TM251,0,0
TM28-TM251-3-4-25727419830,TM28,25727419830,Гара Захарна фабрика,,,TM28325727419830,TM251,0,0
TM28-TM251-4-20-25727419830,TM28,25727419830,Гара Захарна фабрика,,,TM28425727419830,TM251,0,0
TM28-TM251-3-12-25727419830,TM28,25727419830,Гара Захарна фабрика,,,TM28325727419830,TM251,0,0
TM28-TM251-3-26-25727419830,TM28,25727419830,Гара Захарна фабрика,,,TM28325727419830,TM251,0,0
TM28-TM251-4-10-25727419830,TM28,25727419830,Гара Захарна фабрика,,,TM28425727419830,TM251,0,0
TM28-TM251-3-18-25727419830,TM28,25727419830,Гара Захарна фабрика,,,TM28325727419830,TM251,0,0
TM34-TM125-3-27-39355177591,TM34,39355177591,ПЛ. ЖУРНАЛИСТ,,,TM34339355177591,TM125,0,0
TM28-TM251-1-6-25727419830,TM28,25727419830,Гара Захарна фабрика,,,TM28125727419830,TM251,0,0
TM28-TM937-1-2-25727419830,TM28,25727419830,Гара Захарна фабрика,,,TM28125727419830,TM937,0,0
TM28-TM103-1-25-25727419830,TM28,25727419830,МЕТРОСТАНЦИЯ К. ВЕЛИЧКОВ,,,TM28125727419830,TM103,0,0
TM34-TM125-2-27-39355177591,TM34,39355177591,ПЛ. ЖУРНАЛИСТ,,,TM34239355177591,TM125,0,0
TM34-TM125-3-3-39355177591,TM34,39355177591,ПЛ. ЖУРНАЛИСТ,,,TM34339355177591,TM125,0,0
TM34-TM125-2-7-39355177591,TM34,39355177591,ПЛ. ЖУРНАЛИСТ,,,TM34239355177591,TM125,0,0
TM28-TM103-3-29-25727419830,TM28,25727419830,МЕТРОСТАНЦИЯ К. ВЕЛИЧКОВ,,,TM28325727419830,TM103,0,0
TM28-TM251-3-14-25727419830,TM28,25727419830,Гара Захарна фабрика,,,TM28325727419830,TM251,0,0
TM34-TM125-3-9-39355177591,TM34,39355177591,ПЛ. ЖУРНАЛИСТ,,,TM34339355177591,TM125,0,0
TM34-TM125-2-17-39355177591,TM34,39355177591,ПЛ. ЖУРНАЛИСТ,,,TM34239355177591,TM125,0,0
TM34-TM125-6-5-39355177591,TM34,39355177591,ПЛ. ЖУРНАЛИСТ,,,TM34639355177591,TM125,0,0
TM34-TM125-4-19-39355177591,TM34,39355177591,ПЛ. ЖУРНАЛИСТ,,,TM34439355177591,TM125,0,0
TM34-TM125-7-3-39355177591,TM34,39355177591,ПЛ. ЖУРНАЛИСТ,,,TM34739355177591,TM125,0,0
TM34-TM125-5-8-39355177591,TM34,39355177591,ПЛ. ЖУРНАЛИСТ,,,TM34539355177591,TM125,0,0
TM34-TM125-4-25-39355177591,TM34,39355177591,ПЛ. ЖУРНАЛИСТ,,,TM34439355177591,TM125,0,0
TM34-TM125-5-20-39355177591,TM34,39355177591,ПЛ. ЖУРНАЛИСТ,,,TM34539355177591,TM125,0,0
TM34-TM125-6-21-39355177591,TM34,39355177591,ПЛ. ЖУРНАЛИСТ,,,TM34639355177591,TM125,0,0
TM28-TM250-1-21-25727419830,TM28,25727419830,КВ. ОРЛАНДОВЦИ,,,TM28125727419830,TM250,0,0
TM34-TM124-2-24-39355177591,TM34,39355177591,КВ. ОРЛАНДОВЦИ,,,TM34239355177591,TM124,0,0
TB4-TB192-2-21-2634232060,TB4,2634232060,ПЛ. СТОЧНА ГАРА,,,TB422634232060,TB192,0,0
TB4-TB192-4-6-2634232060,TB4,2634232060,ПЛ. СТОЧНА ГАРА,,,TB442634232060,TB192,0,0
TM28-TM250-3-7-25727419830,TM28,25727419830,КВ. ОРЛАНДОВЦИ,,,TM28325727419830,TM250,0,0
TM28-TM250-4-3-25727419830,TM28,25727419830,КВ. ОРЛАНДОВЦИ,,,TM28425727419830,TM250,0,0
TM28-TM250-3-25-25727419830,TM28,25727419830,КВ. ОРЛАНДОВЦИ,,,TM28325727419830,TM250,0,0
TM28-TM250-4-19-25727419830,TM28,25727419830,КВ. ОРЛАНДОВЦИ,,,TM28425727419830,TM250,0,0
TM34-TM124-4-14-39355177591,TM34,39355177591,КВ. ОРЛАНДОВЦИ,,,TM34439355177591,TM124,0,0
TM28-TM250-1-11-25727419830,TM28,25727419830,КВ. ОРЛАНДОВЦИ,,,TM28125727419830,TM250,0,0
TM28-TM250-2-16-25727419830,TM28,25727419830,КВ. ОРЛАНДОВЦИ,,,TM28225727419830,TM250,0,0
TM28-TM1501-2-2-25727419830,TM28,25727419830,КВ. ОРЛАНДОВЦИ,,,TM28225727419830,TM1501,0,0
TB4-TB334-2-8-2634232060,TB4,2634232060,Ж.К. ГОЦЕ ДЕЛЧЕВ,,,TB422634232060,TB334,0,0
TB4-TB192-3-6-2634232060,TB4,2634232060,ПЛ. СТОЧНА ГАРА,,,TB432634232060,TB192,0,0
TM28-TM251-3-24-25727419830,TM28,25727419830,Гара Захарна фабрика,,,TM28325727419830,TM251,0,0
TM28-TM251-4-4-25727419830,TM28,25727419830,Гара Захарна фабрика,,,TM28425727419830,TM251,0,0
TB4-TB334-2-12-2634232060,TB4,2634232060,Ж.К. ГОЦЕ ДЕЛЧЕВ,,,TB422634232060,TB334,0,0
TB4-TB334-3-3-2634232060,TB4,2634232060,Ж.К. ГОЦЕ ДЕЛЧЕВ,,,TB432634232060,TB334,0,0
TB4-TB192-2-3-2634232060,TB4,2634232060,ПЛ. СТОЧНА ГАРА,,,TB422634232060,TB192,0,0
TB4-TB192-2-25-2634232060,TB4,2634232060,ПЛ. СТОЧНА ГАРА,,,TB422634232060,TB192,0,0
TB4-TB334-2-10-2634232060,TB4,2634232060,Ж.К. ГОЦЕ ДЕЛЧЕВ,,,TB422634232060,TB334,0,0
TB4-TB334-3-9-2634232060,TB4,2634232060,Ж.К. ГОЦЕ ДЕЛЧЕВ,,,TB432634232060,TB334,0,0
TM34-TM125-4-23-39355177591,TM34,39355177591,ПЛ. ЖУРНАЛИСТ,,,TM34439355177591,TM125,0,0
TB4-TB334-3-11-2634232060,TB4,2634232060,Ж.К. ГОЦЕ ДЕЛЧЕВ,,,TB432634232060,TB334,0,0
TB4-TB578-1-25-2634232060,TB4,2634232060,УЛ. ГЕН. ГУРКО,,,TB412634232060,TB578,0,0
TM34-TM125-3-15-39355177591,TM34,39355177591,ПЛ. ЖУРНАЛИСТ,,,TM34339355177591,TM125,0,0
TB4-TB192-4-18-2634232060,TB4,2634232060,ПЛ. СТОЧНА ГАРА,,,TB442634232060,TB192,0,0
TM34-TM125-6-13-39355177591,TM34,39355177591,ПЛ. ЖУРНАЛИСТ,,,TM34639355177591,TM125,0,0
TM34-TM125-5-24-39355177591,TM34,39355177591,ПЛ. ЖУРНАЛИСТ,,,TM34539355177591,TM125,0,0
TM34-TM125-4-13-39355177591,TM34,39355177591,ПЛ. ЖУРНАЛИСТ,,,TM34439355177591,TM125,0,0
TM34-TM125-5-22-39355177591,TM34,39355177591,ПЛ. ЖУРНАЛИСТ,,,TM34539355177591,TM125,0,0
TB4-TB334-1-12-2634232060,TB4,2634232060,Ж.К. ГОЦЕ ДЕЛЧЕВ,,,TB412634232060,TB334,0,0
TB4-TB192-3-8-2634232060,TB4,2634232060,ПЛ. СТОЧНА ГАРА,,,TB432634232060,TB192,0,0
TB4-TB334-1-20-2634232060,TB4,2634232060,Ж.К. ГОЦЕ ДЕЛЧЕВ,,,TB412634232060,TB334,0,0
TM34-TM125-6-27-39355177591,TM34,39355177591,ПЛ. ЖУРНАЛИСТ,,,TM34639355177591,TM125,0,0
TM34-TM125-3-7-39355177591,TM34,39355177591,ПЛ. ЖУРНАЛИСТ,,,TM34339355177591,TM125,0,0
TM34-TM125-2-11-39355177591,TM34,39355177591,ПЛ. ЖУРНАЛИСТ,,,TM34239355177591,TM125,0,0
TM34-TM125-6-29-39355177591,TM34,39355177591,ПЛ. ЖУРНАЛИСТ,,,TM34639355177591,TM125,0,0
TM34-TM125-2-29-39355177591,TM34,39355177591,ПЛ. ЖУРНАЛИСТ,,,TM34239355177591,TM125,0,0
TM34-TM125-5-12-39355177591,TM34,39355177591,ПЛ. ЖУРНАЛИСТ,,,TM34539355177591,TM125,0,0
TM34-TM125-1-19-39355177591,TM34,39355177591,ПЛ. ЖУРНАЛИСТ,,,TM34139355177591,TM125,0,0
TM34-TM125-4-27-39355177591,TM34,39355177591,ПЛ. ЖУРНАЛИСТ,,,TM34439355177591,TM125,0,0
TM34-TM125-3-17-39355177591,TM34,39355177591,ПЛ. ЖУРНАЛИСТ,,,TM34339355177591,TM125,0,0
TM34-TM125-3-31-39355177591,TM34,39355177591,ПЛ. ЖУРНАЛИСТ,,,TM34339355177591,TM125,0,0
TM34-TM125-1-25-39355177591,TM34,39355177591,ПЛ. ЖУРНАЛИСТ,,,TM34139355177591,TM125,0,0
TM34-TM125-2-25-39355177591,TM34,39355177591,ПЛ. ЖУРНАЛИСТ,,,TM34239355177591,TM125,0,0
TM34-TM125-4-11-39355177591,TM34,39355177591,ПЛ. ЖУРНАЛИСТ,,,TM34439355177591,TM125,0,0
TM34-TM125-6-7-39355177591,TM34,39355177591,ПЛ. ЖУРНАЛИСТ,,,TM34639355177591,TM125,0,0
TM34-TM124-6-24-39355177591,TM34,39355177591,КВ. ОРЛАНДОВЦИ,,,TM34639355177591,TM124,0,0
TB4-TB192-1-17-2634232060,TB4,2634232060,ПЛ. СТОЧНА ГАРА,,,TB412634232060,TB192,0,0
TB4-TB334-4-21-2634232060,TB4,2634232060,Ж.К. ГОЦЕ ДЕЛЧЕВ,,,TB442634232060,TB334,0,0
TM28-TM250-2-4-25727419830,TM28,25727419830,КВ. ОРЛАНДОВЦИ,,,TM28225727419830,TM250,0,0
TM34-TM124-5-29-39355177591,TM34,39355177591,КВ. ОРЛАНДОВЦИ,,,TM34539355177591,TM124,0,0
TM34-TM124-4-32-39355177591,TM34,39355177591,КВ. ОРЛАНДОВЦИ,,,TM34439355177591,TM124,0,0
TM34-TM1559-5-32-39355177591,TM34,39355177591,ПЛ. СВ. НЕДЕЛЯ,,,TM34539355177591,TM1559,0,0
TM34-TM124-1-16-39355177591,TM34,39355177591,КВ. ОРЛАНДОВЦИ,,,TM34139355177591,TM124,0,0
TM34-TM124-7-24-39355177591,TM34,39355177591,КВ. ОРЛАНДОВЦИ,,,TM34739355177591,TM124,0,0
TM34-TM124-6-22-39355177591,TM34,39355177591,КВ. ОРЛАНДОВЦИ,,,TM34639355177591,TM124,0,0
TM34-TM124-2-16-39355177591,TM34,39355177591,КВ. ОРЛАНДОВЦИ,,,TM34239355177591,TM124,0,0
TM34-TM124-5-3-39355177591,TM34,39355177591,КВ. ОРЛАНДОВЦИ,,,TM34539355177591,TM124,0,0
TM34-TM125-6-19-39355177591,TM34,39355177591,ПЛ. ЖУРНАЛИСТ,,,TM34639355177591,TM125,0,0
TM34-TM125-2-9-39355177591,TM34,39355177591,ПЛ. ЖУРНАЛИСТ,,,TM34239355177591,TM125,0,0
TM34-TM125-7-11-39355177591,TM34,39355177591,ПЛ. ЖУРНАЛИСТ,,,TM34739355177591,TM125,0,0
TM34-TM125-1-7-39355177591,TM34,39355177591,ПЛ. ЖУРНАЛИСТ,,,TM34139355177591,TM125,0,0
TM34-TM125-4-7-39355177591,TM34,39355177591,ПЛ. ЖУРНАЛИСТ,,,TM34439355177591,TM125,0,0
TM34-TM125-6-31-39355177591,TM34,39355177591,ПЛ. ЖУРНАЛИСТ,,,TM34639355177591,TM125,0,0
TM34-TM125-1-9-39355177591,TM34,39355177591,ПЛ. ЖУРНАЛИСТ,,,TM34139355177591,TM125,0,0
TM34-TM125-3-5-39355177591,TM34,39355177591,ПЛ. ЖУРНАЛИСТ,,,TM34339355177591,TM125,0,0
TM34-TM125-2-23-39355177591,TM34,39355177591,ПЛ. ЖУРНАЛИСТ,,,TM34239355177591,TM125,0,0
TM34-TM125-7-25-39355177591,TM34,39355177591,ПЛ. ЖУРНАЛИСТ,,,TM34739355177591,TM125,0,0
TM34-TM125-4-3-39355177591,TM34,39355177591,ПЛ. ЖУРНАЛИСТ,,,TM34439355177591,TM125,0,0
TM34-TM125-7-7-39355177591,TM34,39355177591,ПЛ. ЖУРНАЛИСТ,,,TM34739355177591,TM125,0,0
